Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed
2011,1,1,0,0,0,0,19,113.5,2.7
2011,1,1,1,0,0,0,19,112.1,2.7
2011,1,1,2,0,0,0,18,108.7,2.6
2011,1,1,3,0,0,0,18,103,2.5
2011,1,1,4,0,0,0,18,97.7,2.5
2011,1,1,5,0,0,0,15,99.1,0.7
2011,1,1,6,0,0,0,16,82.6,0.9
2011,1,1,7,0,137,137,18,72.8,0.9
2011,1,1,8,0,349,349,21,54.5,0.6
2011,1,1,9,0,540,540,24,6.2,0.4
2011,1,1,10,0,682,682,25,320.4,0.4
2011,1,1,11,0,759,759,26,301.8,0.6
2011,1,1,12,0,764,764,26,301,0.8
2011,1,1,13,0,696,696,26,306.1,1
2011,1,1,14,0,562,562,26,313.1,1.1
2011,1,1,15,0,378,378,25,318.3,1.1
2011,1,1,16,0,167,169,23,320.6,1.2
2011,1,1,17,0,0,4,22,328.9,1.2
2011,1,1,18,0,0,0,21,346.4,1.2
2011,1,1,19,0,0,0,20,5.3,1.4
2011,1,1,20,0,0,0,20,20.4,1.7
2011,1,1,21,0,0,0,19,30.7,2.1
2011,1,1,22,0,0,0,18,38,2.4
2011,1,1,23,0,0,0,18,43.7,2.5
2011,1,2,0,0,0,0,17,48.5,2.5
2011,1,2,1,0,0,0,17,52.4,2.5
2011,1,2,2,0,0,0,16,55.1,2.4
2011,1,2,3,0,0,0,16,56.8,2.3
2011,1,2,4,0,0,0,16,56.5,2.2
2011,1,2,5,0,0,0,15,54.8,2.3
2011,1,2,6,0,0,0,16,52.2,2.3
2011,1,2,7,0,130,133,18,50.9,2
2011,1,2,8,0,343,343,21,52,1.8
2011,1,2,9,0,533,533,24,55.8,1.5
2011,1,2,10,0,676,676,26,62.3,1.1
2011,1,2,11,0,754,754,27,72.4,0.8
2011,1,2,12,0,759,759,27,90.9,0.6
2011,1,2,13,0,693,693,27,106.1,0.5
2011,1,2,14,0,561,561,26,109,0.5
2011,1,2,15,0,378,378,25,107.3,0.5
2011,1,2,16,0,162,170,24,91.7,0.6
2011,1,2,17,0,1,5,23,83.8,1
2011,1,2,18,0,0,0,23,81.5,1.3
2011,1,2,19,0,0,0,22,84.6,1.5
2011,1,2,20,0,0,0,21,90.7,1.7
2011,1,2,21,0,0,0,21,96,2
2011,1,2,22,0,0,0,20,98.4,2.1
2011,1,2,23,0,0,0,19,98,2.2
2011,1,3,0,0,0,0,19,94.8,2.2
2011,1,3,1,0,0,0,18,90,2.2
2011,1,3,2,0,0,0,18,85.7,2.2
2011,1,3,3,0,0,0,17,81.9,2.1
2011,1,3,4,0,0,0,17,80.5,2.1
2011,1,3,5,0,0,0,17,81.5,2.2
2011,1,3,6,0,0,0,18,83.8,2.2
2011,1,3,7,0,86,132,19,87.2,2
2011,1,3,8,0,336,340,21,90,2
2011,1,3,9,0,530,530,23,92.7,1.8
2011,1,3,10,0,673,673,24,97.5,1.4
2011,1,3,11,0,752,752,26,106.8,1.1
2011,1,3,12,0,759,759,26,114.2,0.9
2011,1,3,13,0,693,693,26,120.3,0.8
2011,1,3,14,0,536,562,26,118.8,0.7
2011,1,3,15,0,367,380,25,109.4,0.7
2011,1,3,16,0,52,172,24,93.5,0.8
2011,1,3,17,0,1,6,23,79.8,1
2011,1,3,18,0,0,0,22,72.3,1.2
2011,1,3,19,0,0,0,21,69.4,1.4
2011,1,3,20,0,0,0,21,70.8,1.5
2011,1,3,21,0,0,0,20,70.2,1.6
2011,1,3,22,0,0,0,20,69.5,1.7
2011,1,3,23,0,0,0,19,71.1,1.8
2011,1,4,0,0,0,0,19,73.8,1.9
2011,1,4,1,0,0,0,19,76.3,1.9
2011,1,4,2,0,0,0,18,72.8,1.9
2011,1,4,3,0,0,0,18,68.3,2
2011,1,4,4,0,0,0,18,64.3,2
2011,1,4,5,0,0,0,18,60.8,2
2011,1,4,6,0,0,0,18,58.6,2
2011,1,4,7,0,131,131,19,55.9,1.8
2011,1,4,8,0,335,341,21,56.6,1.7
2011,1,4,9,0,520,532,22,54.7,1.6
2011,1,4,10,0,623,676,24,47.6,1.4
2011,1,4,11,0,734,757,25,39.8,1.4
2011,1,4,12,0,432,765,26,35.3,1.5
2011,1,4,13,0,701,701,25,34,1.6
2011,1,4,14,0,567,570,25,28.4,1.5
2011,1,4,15,0,379,388,24,22.3,1.4
2011,1,4,16,0,125,177,23,21.9,1.3
2011,1,4,17,0,1,7,22,30.7,1.2
2011,1,4,18,0,0,0,22,36.2,1.3
2011,1,4,19,0,0,0,21,38.6,1.4
2011,1,4,20,0,0,0,20,46.7,1.5
2011,1,4,21,0,0,0,20,57.1,1.6
2011,1,4,22,0,0,0,19,61.4,1.8
2011,1,4,23,0,0,0,19,61.8,1.9
2011,1,5,0,0,0,0,18,61.9,2.1
2011,1,5,1,0,0,0,17,60.9,2.2
2011,1,5,2,0,0,0,16,56.7,2.2
2011,1,5,3,0,0,0,16,52,2.2
2011,1,5,4,0,0,0,15,47.4,2.1
2011,1,5,5,0,0,0,15,42.9,2.2
2011,1,5,6,0,0,0,15,39.4,2.2
2011,1,5,7,0,132,135,16,38.3,1.8
2011,1,5,8,0,351,351,19,42.4,1.6
2011,1,5,9,0,547,547,22,37.1,1.3
2011,1,5,10,0,694,694,24,32.6,1
2011,1,5,11,0,776,776,25,24.6,0.7
2011,1,5,12,0,785,785,26,15.7,0.5
2011,1,5,13,0,720,720,25,13.1,0.6
2011,1,5,14,0,587,587,25,7.3,0.6
2011,1,5,15,0,400,400,23,359.9,0.5
2011,1,5,16,0,180,185,22,8.8,0.5
2011,1,5,17,0,1,8,21,39.9,0.6
2011,1,5,18,0,0,0,20,66,0.8
2011,1,5,19,0,0,0,19,85.4,1
2011,1,5,20,0,0,0,19,87.2,1.1
2011,1,5,21,0,0,0,18,79.8,1.2
2011,1,5,22,0,0,0,17,74.3,1.4
2011,1,5,23,0,0,0,16,71.8,1.5
2011,1,6,0,0,0,0,15,69.4,1.7
2011,1,6,1,0,0,0,15,65.4,1.8
2011,1,6,2,0,0,0,14,61.8,1.9
2011,1,6,3,0,0,0,14,56.4,1.9
2011,1,6,4,0,0,0,13,49.7,2.1
2011,1,6,5,0,0,0,13,44.7,2.3
2011,1,6,6,0,0,0,13,43.7,2.5
2011,1,6,7,0,119,137,15,47.2,2.2
2011,1,6,8,0,357,357,19,53.8,2
2011,1,6,9,0,557,557,22,63.8,2.1
2011,1,6,10,0,694,707,23,75.8,2.1
2011,1,6,11,0,772,790,24,85.3,2.1
2011,1,6,12,0,781,798,25,91.5,2.1
2011,1,6,13,0,710,731,24,93.8,2.1
2011,1,6,14,0,595,595,24,94.3,1.9
2011,1,6,15,0,404,406,23,90.9,1.6
2011,1,6,16,0,176,189,21,83.5,1.6
2011,1,6,17,0,1,9,19,79.2,1.9
2011,1,6,18,0,0,0,18,77.2,2.2
2011,1,6,19,0,0,0,17,77.9,2.3
2011,1,6,20,0,0,0,16,79.2,2.5
2011,1,6,21,0,0,0,15,81.5,2.6
2011,1,6,22,0,0,0,14,83,2.7
2011,1,6,23,0,0,0,14,81.8,2.6
2011,1,7,0,0,0,0,13,77.7,2.6
2011,1,7,1,0,0,0,12,71.1,2.6
2011,1,7,2,0,0,0,12,66,2.6
2011,1,7,3,0,0,0,12,62.8,2.5
2011,1,7,4,0,0,0,11,63,2.5
2011,1,7,5,0,0,0,11,65.3,2.4
2011,1,7,6,0,0,0,12,68.4,2.3
2011,1,7,7,0,130,137,15,72.6,1.9
2011,1,7,8,0,357,357,19,77.8,1.4
2011,1,7,9,0,557,557,22,91.2,1.1
2011,1,7,10,0,706,706,24,103.3,0.8
2011,1,7,11,0,789,789,25,107.9,0.6
2011,1,7,12,0,784,798,26,102,0.4
2011,1,7,13,0,721,731,26,81.4,0.3
2011,1,7,14,0,597,597,25,75.5,0.5
2011,1,7,15,0,408,409,24,86.9,0.8
2011,1,7,16,0,179,192,22,98.6,1.2
2011,1,7,17,0,2,10,20,104.4,1.6
2011,1,7,18,0,0,0,19,106.3,1.9
2011,1,7,19,0,0,0,18,107.9,2.2
2011,1,7,20,0,0,0,17,109.5,2.4
2011,1,7,21,0,0,0,16,109.5,2.5
2011,1,7,22,0,0,0,15,107.5,2.6
2011,1,7,23,0,0,0,14,103.8,2.6
2011,1,8,0,0,0,0,14,99.8,2.6
2011,1,8,1,0,0,0,13,96.2,2.6
2011,1,8,2,0,0,0,13,92.6,2.5
2011,1,8,3,0,0,0,12,89.9,2.5
2011,1,8,4,0,0,0,12,88.2,2.4
2011,1,8,5,0,0,0,12,85.8,2.3
2011,1,8,6,0,0,0,13,82.3,2.1
2011,1,8,7,0,130,133,16,78.3,1.7
2011,1,8,8,0,349,349,20,73.8,1.2
2011,1,8,9,0,547,547,23,48.3,0.6
2011,1,8,10,0,695,695,25,7.1,0.5
2011,1,8,11,0,778,778,27,14.3,0.4
2011,1,8,12,0,788,788,27,38.4,0.4
2011,1,8,13,0,724,724,27,55,0.5
2011,1,8,14,0,592,592,26,67.3,0.4
2011,1,8,15,0,406,406,25,85.1,0.4
2011,1,8,16,0,183,191,22,102.4,0.5
2011,1,8,17,0,2,11,21,108.2,0.8
2011,1,8,18,0,0,0,21,109.2,1.2
2011,1,8,19,0,0,0,20,111,1.6
2011,1,8,20,0,0,0,19,109.3,1.9
2011,1,8,21,0,0,0,18,107.1,2.1
2011,1,8,22,0,0,0,17,105.9,2.3
2011,1,8,23,0,0,0,17,104.5,2.4
2011,1,9,0,0,0,0,16,101.1,2.5
2011,1,9,1,0,0,0,16,95.7,2.5
2011,1,9,2,0,0,0,15,91.6,2.5
2011,1,9,3,0,0,0,15,88.6,2.4
2011,1,9,4,0,0,0,15,86.1,2.2
2011,1,9,5,0,0,0,14,84.1,2
2011,1,9,6,0,0,0,15,84.1,1.8
2011,1,9,7,0,129,131,18,86.9,1.3
2011,1,9,8,0,346,346,21,99.5,0.8
2011,1,9,9,0,543,543,25,199,0.4
2011,1,9,10,0,691,691,26,235.3,0.8
2011,1,9,11,0,775,775,27,240.1,0.9
2011,1,9,12,0,786,786,27,245.5,1
2011,1,9,13,0,723,723,27,249.8,0.9
2011,1,9,14,0,592,592,26,257.5,0.9
2011,1,9,15,0,407,407,25,270.8,1
2011,1,9,16,0,193,193,24,285.4,1.2
2011,1,9,17,0,2,11,23,297.3,1.3
2011,1,9,18,0,0,0,22,307.6,1.2
2011,1,9,19,0,0,0,22,317.4,1.1
2011,1,9,20,0,0,0,22,336.4,0.9
2011,1,9,21,0,0,0,21,3,0.8
2011,1,9,22,0,0,0,21,28.4,0.8
2011,1,9,23,0,0,0,20,43.9,0.9
2011,1,10,0,0,0,0,20,50,1
2011,1,10,1,0,0,0,19,51.4,1.1
2011,1,10,2,0,0,0,18,47.2,1.2
2011,1,10,3,0,0,0,18,43.7,1.4
2011,1,10,4,0,0,0,17,42.6,1.6
2011,1,10,5,0,0,0,17,43.9,1.9
2011,1,10,6,0,0,0,17,46.9,2.1
2011,1,10,7,0,129,131,19,50,1.8
2011,1,10,8,0,347,347,22,48.1,1.7
2011,1,10,9,0,545,545,25,40.8,1.5
2011,1,10,10,0,695,695,26,33,1.3
2011,1,10,11,0,780,780,27,23.1,1.2
2011,1,10,12,0,792,792,27,12.5,1.2
2011,1,10,13,0,729,729,27,7,1.5
2011,1,10,14,0,598,598,26,11.3,1.6
2011,1,10,15,0,413,413,25,18,1.7
2011,1,10,16,0,191,197,23,23.4,1.9
2011,1,10,17,0,2,13,21,31.3,2.2
2011,1,10,18,0,0,0,20,39.4,2.5
2011,1,10,19,0,0,0,19,45.9,2.8
2011,1,10,20,0,0,0,18,49.4,2.8
2011,1,10,21,0,0,0,17,51.2,2.7
2011,1,10,22,0,0,0,16,53.5,2.6
2011,1,10,23,0,0,0,16,57.2,2.5
2011,1,11,0,0,0,0,15,60.4,2.4
2011,1,11,1,0,0,0,15,61.9,2.3
2011,1,11,2,0,0,0,14,58.9,2.2
2011,1,11,3,0,0,0,14,55,2.2
2011,1,11,4,0,0,0,14,52.1,2.3
2011,1,11,5,0,0,0,13,50.8,2.4
2011,1,11,6,0,0,0,14,51.8,2.5
2011,1,11,7,0,128,136,17,54.8,2.1
2011,1,11,8,0,357,360,20,56.7,1.7
2011,1,11,9,0,564,564,23,56.6,1.5
2011,1,11,10,0,699,719,24,52.7,1.2
2011,1,11,11,0,781,806,25,41.6,1
2011,1,11,12,0,795,817,25,25.5,1
2011,1,11,13,0,735,752,25,13.9,1.2
2011,1,11,14,0,617,617,24,13.2,1.3
2011,1,11,15,0,427,427,23,16.5,1.3
2011,1,11,16,0,194,206,21,23.4,1.3
2011,1,11,17,0,3,15,20,34.9,1.5
2011,1,11,18,0,0,0,19,47.3,1.7
2011,1,11,19,0,0,0,18,59.2,1.8
2011,1,11,20,0,0,0,17,66.5,2
2011,1,11,21,0,0,0,16,70.3,2
2011,1,11,22,0,0,0,16,72.9,2
2011,1,11,23,0,0,0,15,74.8,1.9
2011,1,12,0,0,0,0,15,75.5,1.8
2011,1,12,1,0,0,0,14,73.8,1.7
2011,1,12,2,0,0,0,14,69.8,1.6
2011,1,12,3,0,0,0,14,64.1,1.5
2011,1,12,4,0,0,0,14,56.6,1.6
2011,1,12,5,0,0,0,13,49.7,1.7
2011,1,12,6,0,0,0,14,45.4,1.8
2011,1,12,7,0,133,137,17,44,1.7
2011,1,12,8,0,360,360,20,45.6,1.3
2011,1,12,9,0,564,564,23,15.4,1
2011,1,12,10,0,717,717,25,351.4,0.9
2011,1,12,11,0,783,803,26,334.3,0.9
2011,1,12,12,0,814,814,26,324.9,1
2011,1,12,13,0,749,749,26,325.2,1.1
2011,1,12,14,0,614,614,25,337.6,1.2
2011,1,12,15,0,420,425,24,355.6,1.2
2011,1,12,16,0,198,206,22,14.6,1.2
2011,1,12,17,0,3,16,20,38.4,1.3
2011,1,12,18,0,0,0,19,62,1.6
2011,1,12,19,0,0,0,18,81.1,1.9
2011,1,12,20,0,0,0,17,91.7,2.1
2011,1,12,21,0,0,0,17,97.3,2.1
2011,1,12,22,0,0,0,16,100.1,2.1
2011,1,12,23,0,0,0,15,100.7,2.1
2011,1,13,0,0,0,0,15,98.5,2.1
2011,1,13,1,0,0,0,14,92.3,2
2011,1,13,2,0,0,0,14,85.5,1.9
2011,1,13,3,0,0,0,14,77.5,1.8
2011,1,13,4,0,0,0,14,68.1,1.7
2011,1,13,5,0,0,0,13,59.3,1.8
2011,1,13,6,0,0,0,15,53.1,1.9
2011,1,13,7,0,133,137,18,50.4,1.7
2011,1,13,8,0,361,361,20,53.6,1.4
2011,1,13,9,0,566,566,24,53.3,1.3
2011,1,13,10,0,703,720,26,56.3,1.3
2011,1,13,11,0,786,807,27,63.3,1.3
2011,1,13,12,0,818,818,27,70.2,1.2
2011,1,13,13,0,753,753,27,79.8,1.1
2011,1,13,14,0,619,619,26,87.4,1
2011,1,13,15,0,430,430,25,94.1,0.8
2011,1,13,16,0,194,209,23,111.5,0.6
2011,1,13,17,0,3,17,22,144.8,0.6
2011,1,13,18,0,0,0,21,166.5,0.6
2011,1,13,19,0,0,0,20,193.8,0.5
2011,1,13,20,0,0,0,20,231.3,0.3
2011,1,13,21,0,0,0,19,302.1,0.4
2011,1,13,22,0,0,0,18,340.6,0.7
2011,1,13,23,0,0,0,17,1.3,1
2011,1,14,0,0,0,0,17,15.7,1.4
2011,1,14,1,0,0,0,16,25.7,1.6
2011,1,14,2,0,0,0,15,35.1,1.7
2011,1,14,3,0,0,0,15,46.2,1.7
2011,1,14,4,0,0,0,15,55.8,1.7
2011,1,14,5,0,0,0,15,59.1,1.8
2011,1,14,6,0,0,0,16,59.3,1.8
2011,1,14,7,0,133,136,19,61.3,1.6
2011,1,14,8,0,361,361,21,63.8,1.3
2011,1,14,9,0,565,565,25,56.5,1.2
2011,1,14,10,0,719,719,27,50.5,1.2
2011,1,14,11,0,805,805,28,55.4,1.1
2011,1,14,12,0,816,816,28,70.7,0.9
2011,1,14,13,0,751,751,28,86.6,0.8
2011,1,14,14,0,618,618,27,104.5,0.8
2011,1,14,15,0,430,430,26,126.2,0.7
2011,1,14,16,0,206,210,23,147.9,0.9
2011,1,14,17,0,3,18,22,159.4,1.4
2011,1,14,18,0,0,0,21,160.8,1.8
2011,1,14,19,0,0,0,20,160.6,2.1
2011,1,14,20,0,0,0,19,158.2,2.1
2011,1,14,21,0,0,0,18,154.6,2
2011,1,14,22,0,0,0,17,150.9,1.8
2011,1,14,23,0,0,0,16,146.4,1.6
2011,1,15,0,0,0,0,16,141.4,1.4
2011,1,15,1,0,0,0,16,134.4,1.3
2011,1,15,2,0,0,0,16,130.1,1.3
2011,1,15,3,0,0,0,15,126.3,1.3
2011,1,15,4,0,0,0,15,118.2,1.2
2011,1,15,5,0,0,0,15,103.5,1.1
2011,1,15,6,0,0,0,16,84.4,1
2011,1,15,7,0,127,133,19,69,0.9
2011,1,15,8,0,354,354,22,66.6,0.7
2011,1,15,9,0,557,557,26,37.2,0.6
2011,1,15,10,0,710,710,27,39.9,0.6
2011,1,15,11,0,796,796,28,60,0.3
2011,1,15,12,0,808,808,28,155.4,0.2
2011,1,15,13,0,745,745,28,196,0.5
2011,1,15,14,0,613,613,27,207,0.8
2011,1,15,15,0,427,427,26,211.9,1
2011,1,15,16,0,210,210,24,209.1,1.4
2011,1,15,17,0,3,19,22,203.8,1.7
2011,1,15,18,0,0,0,21,198.6,1.9
2011,1,15,19,0,0,0,20,195.6,2
2011,1,15,20,0,0,0,19,194.6,2.1
2011,1,15,21,0,0,0,18,194.6,2.1
2011,1,15,22,0,0,0,17,195.1,2.1
2011,1,15,23,0,0,0,17,197.8,1.9
2011,1,16,0,0,0,0,17,206,1.6
2011,1,16,1,0,0,0,17,219.5,1.3
2011,1,16,2,0,0,0,16,238.6,1.1
2011,1,16,3,0,0,0,16,258.7,1.1
2011,1,16,4,0,0,0,16,270.9,1
2011,1,16,5,0,0,0,16,275.2,0.9
2011,1,16,6,0,0,0,17,272.9,0.8
2011,1,16,7,0,131,131,19,266.1,0.6
2011,1,16,8,0,346,346,22,262.7,0.6
2011,1,16,9,0,544,544,25,275.9,1.1
2011,1,16,10,0,694,694,26,275.8,1.3
2011,1,16,11,0,780,780,27,271.4,1.6
2011,1,16,12,0,793,793,27,264.8,1.9
2011,1,16,13,0,732,732,27,262.1,2.1
2011,1,16,14,0,604,604,26,263.4,2.2
2011,1,16,15,0,420,420,25,264.8,2.2
2011,1,16,16,0,207,207,23,259.2,2
2011,1,16,17,0,4,19,22,251.8,1.9
2011,1,16,18,0,0,0,21,246.8,1.8
2011,1,16,19,0,0,0,21,244.1,1.7
2011,1,16,20,0,0,0,20,242.7,1.7
2011,1,16,21,0,0,0,20,243.8,1.7
2011,1,16,22,0,0,0,19,249.6,1.7
2011,1,16,23,0,0,0,19,261.3,1.6
2011,1,17,0,0,0,0,18,279.8,1.6
2011,1,17,1,0,0,0,18,302.1,1.5
2011,1,17,2,0,0,0,17,322.1,1.6
2011,1,17,3,0,0,0,16,338.8,1.7
2011,1,17,4,0,0,0,16,353.5,1.7
2011,1,17,5,0,0,0,15,4.1,1.7
2011,1,17,6,0,0,0,16,9.8,1.5
2011,1,17,7,0,131,131,19,8.4,0.9
2011,1,17,8,0,353,353,22,323.8,0.8
2011,1,17,9,0,558,558,24,296.8,1.3
2011,1,17,10,0,714,714,26,290.5,1.5
2011,1,17,11,0,804,804,26,290.8,1.6
2011,1,17,12,0,820,820,27,296.3,1.6
2011,1,17,13,0,760,760,26,305.7,1.5
2011,1,17,14,0,630,630,26,313.6,1.5
2011,1,17,15,0,442,442,24,321.8,1.4
2011,1,17,16,0,218,222,22,333,1.3
2011,1,17,17,0,4,23,21,351.5,1.1
2011,1,17,18,0,0,0,20,15.4,1.1
2011,1,17,19,0,0,0,19,33.8,1.3
2011,1,17,20,0,0,0,19,47,1.4
2011,1,17,21,0,0,0,18,57.5,1.5
2011,1,17,22,0,0,0,17,69,1.5
2011,1,17,23,0,0,0,17,83.7,1.5
2011,1,18,0,0,0,0,16,99.9,1.6
2011,1,18,1,0,0,0,15,113.6,1.8
2011,1,18,2,0,0,0,15,118,1.8
2011,1,18,3,0,0,0,15,117,1.7
2011,1,18,4,0,0,0,15,112.6,1.6
2011,1,18,5,0,0,0,14,105.1,1.5
2011,1,18,6,0,0,0,15,97.1,1.5
2011,1,18,7,0,128,137,18,91.8,1.3
2011,1,18,8,0,360,363,21,94.9,1
2011,1,18,9,0,571,571,25,90.5,0.6
2011,1,18,10,0,728,728,26,77.9,0.3
2011,1,18,11,0,818,818,27,80.1,0.1
2011,1,18,12,0,832,832,27,239.7,0.3
2011,1,18,13,0,769,769,27,242.2,0.6
2011,1,18,14,0,636,636,26,246.6,0.9
2011,1,18,15,0,446,446,25,247.2,1.2
2011,1,18,16,0,224,224,23,244.2,1.3
2011,1,18,17,0,5,24,21,232.4,1.3
2011,1,18,18,0,0,0,20,217.3,1.3
2011,1,18,19,0,0,0,20,203.8,1.3
2011,1,18,20,0,0,0,19,195.1,1.2
2011,1,18,21,0,0,0,19,194.1,1.1
2011,1,18,22,0,0,0,18,201.6,0.9
2011,1,18,23,0,0,0,18,217.4,0.7
2011,1,19,0,0,0,0,18,237.7,0.6
2011,1,19,1,0,0,0,17,261.9,0.5
2011,1,19,2,0,0,0,17,277.3,0.6
2011,1,19,3,0,0,0,17,283.3,0.6
2011,1,19,4,0,0,0,17,287.3,0.6
2011,1,19,5,0,0,0,16,293.5,0.6
2011,1,19,6,0,0,0,17,304.8,0.6
2011,1,19,7,0,132,132,19,312.5,0.5
2011,1,19,8,0,353,353,21,297.1,0.3
2011,1,19,9,0,557,557,24,285.1,1
2011,1,19,10,0,711,711,26,282.9,1.3
2011,1,19,11,0,800,800,27,273.1,1.5
2011,1,19,12,0,814,814,27,265.2,1.6
2011,1,19,13,0,752,752,27,261.1,1.8
2011,1,19,14,0,622,622,26,263.2,2
2011,1,19,15,0,436,436,25,266.9,2
2011,1,19,16,0,218,218,23,267.3,1.8
2011,1,19,17,0,6,24,21,266,1.6
2011,1,19,18,0,0,0,21,263.3,1.4
2011,1,19,19,0,0,0,21,258.4,1.2
2011,1,19,20,0,0,0,20,258.9,0.9
2011,1,19,21,0,0,0,20,272.2,0.6
2011,1,19,22,0,0,0,19,307.8,0.4
2011,1,19,23,0,0,0,19,351.4,0.5
2011,1,20,0,0,0,0,18,12.4,0.8
2011,1,20,1,0,0,0,17,20.7,1.1
2011,1,20,2,0,0,0,17,27.7,1.2
2011,1,20,3,0,0,0,16,38.4,1.3
2011,1,20,4,0,0,0,16,50.3,1.4
2011,1,20,5,0,0,0,15,59.7,1.6
2011,1,20,6,0,0,0,16,65.7,1.7
2011,1,20,7,0,128,133,19,69.7,1.6
2011,1,20,8,0,355,355,22,73.5,1.3
2011,1,20,9,0,560,560,25,65.5,0.8
2011,1,20,10,0,715,715,27,50.5,0.5
2011,1,20,11,0,805,805,28,18.1,0.3
2011,1,20,12,0,821,821,28,338.8,0.3
2011,1,20,13,0,761,761,28,321,0.3
2011,1,20,14,0,631,631,27,318,0.5
2011,1,20,15,0,444,444,26,329.3,0.6
2011,1,20,16,0,222,224,24,348.4,0.8
2011,1,20,17,0,7,26,23,17.8,0.9
2011,1,20,18,0,0,0,22,43.7,1.3
2011,1,20,19,0,0,0,21,60.1,1.7
2011,1,20,20,0,0,0,20,68,2.1
2011,1,20,21,0,0,0,19,71.2,2.5
2011,1,20,22,0,0,0,18,72.7,2.7
2011,1,20,23,0,0,0,17,72.8,2.8
2011,1,21,0,0,0,0,16,71.5,2.8
2011,1,21,1,0,0,0,15,69.3,2.9
2011,1,21,2,0,0,0,15,67.5,2.8
2011,1,21,3,0,0,0,14,66.5,2.6
2011,1,21,4,0,0,0,14,65.6,2.6
2011,1,21,5,0,0,0,14,63.6,2.5
2011,1,21,6,0,0,0,15,60.5,2.4
2011,1,21,7,0,129,135,18,58.1,1.9
2011,1,21,8,0,360,360,21,54.6,1.6
2011,1,21,9,0,567,567,24,44.8,1.7
2011,1,21,10,0,724,724,26,41.6,1.6
2011,1,21,11,0,815,815,27,42.5,1.6
2011,1,21,12,0,830,830,27,46.4,1.5
2011,1,21,13,0,770,770,27,52.2,1.5
2011,1,21,14,0,639,639,26,57.6,1.5
2011,1,21,15,0,451,451,25,62.5,1.5
2011,1,21,16,0,226,230,23,68.1,1.5
2011,1,21,17,0,6,28,21,74.3,1.7
2011,1,21,18,0,0,0,20,77.2,1.8
2011,1,21,19,0,0,0,19,79,1.9
2011,1,21,20,0,0,0,18,83.9,2
2011,1,21,21,0,0,0,17,90.1,2
2011,1,21,22,0,0,0,17,95,2
2011,1,21,23,0,0,0,16,97.8,1.9
2011,1,22,0,0,0,0,16,98.9,1.7
2011,1,22,1,0,0,0,15,97.9,1.6
2011,1,22,2,0,0,0,15,97.9,1.4
2011,1,22,3,0,0,0,15,100.6,1.2
2011,1,22,4,0,0,0,15,102.9,1
2011,1,22,5,0,0,0,14,100.1,0.8
2011,1,22,6,0,0,0,16,94.2,0.6
2011,1,22,7,0,129,134,18,95.6,0.4
2011,1,22,8,0,358,358,21,40.7,0.2
2011,1,22,9,0,565,565,25,343.7,0.6
2011,1,22,10,0,723,723,26,359.6,0.6
2011,1,22,11,0,815,815,27,19.9,0.6
2011,1,22,12,0,832,832,28,37.2,0.7
2011,1,22,13,0,772,772,28,45.4,0.9
2011,1,22,14,0,641,641,27,45.5,0.9
2011,1,22,15,0,453,453,26,44.7,0.9
2011,1,22,16,0,230,231,24,49.2,1
2011,1,22,17,0,10,29,22,60.2,1.1
2011,1,22,18,0,0,0,21,72.3,1.3
2011,1,22,19,0,0,0,21,84,1.4
2011,1,22,20,0,0,0,20,93.9,1.7
2011,1,22,21,0,0,0,19,99.1,2
2011,1,22,22,0,0,0,18,100.5,2.2
2011,1,22,23,0,0,0,17,98.6,2.3
2011,1,23,0,0,0,0,16,94.8,2.4
2011,1,23,1,0,0,0,16,90.6,2.4
2011,1,23,2,0,0,0,15,87.8,2.3
2011,1,23,3,0,0,0,15,86.4,2.2
2011,1,23,4,0,0,0,15,86,2.1
2011,1,23,5,0,0,0,14,84.3,2
2011,1,23,6,0,0,0,16,81,1.9
2011,1,23,7,0,130,136,19,79,1.6
2011,1,23,8,0,362,362,22,84.5,1.2
2011,1,23,9,0,570,570,26,67.5,0.9
2011,1,23,10,0,729,729,27,53.1,0.8
2011,1,23,11,0,820,820,28,44.4,0.6
2011,1,23,12,0,836,836,29,45.9,0.4
2011,1,23,13,0,776,776,28,68.2,0.2
2011,1,23,14,0,646,646,28,142.5,0.1
2011,1,23,15,0,458,458,27,178.3,0.1
2011,1,23,16,0,226,235,24,166.7,0.3
2011,1,23,17,0,8,31,23,156.6,0.6
2011,1,23,18,0,0,0,22,148.4,0.9
2011,1,23,19,0,0,0,21,142.6,1.1
2011,1,23,20,0,0,0,20,134.3,1.2
2011,1,23,21,0,0,0,19,126,1.1
2011,1,23,22,0,0,0,19,115.5,0.9
2011,1,23,23,0,0,0,18,96.9,0.7
2011,1,24,0,0,0,0,18,68,0.6
2011,1,24,1,0,0,0,17,43.4,0.7
2011,1,24,2,0,0,0,17,35,0.9
2011,1,24,3,0,0,0,16,35.8,1
2011,1,24,4,0,0,0,16,40.5,1.2
2011,1,24,5,0,0,0,16,47.6,1.4
2011,1,24,6,0,0,0,17,55.4,1.5
2011,1,24,7,0,131,135,19,64.9,1.4
2011,1,24,8,0,361,361,22,77.3,1
2011,1,24,9,0,568,568,26,71.6,1
2011,1,24,10,0,725,725,28,76.9,1
2011,1,24,11,0,816,816,28,88.6,0.8
2011,1,24,12,0,832,832,29,103.5,0.6
2011,1,24,13,0,772,772,29,122.9,0.4
