Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Temperature,Wind Direction,Wind Speed,
2013,1,1,0,0,0,0,16,114,2.3,N/A
2013,1,1,1,0,0,0,16,110.7,2.4,N/A
2013,1,1,2,0,0,0,15,106.1,2.4,N/A
2013,1,1,3,0,0,0,15,101.6,2.3,N/A
2013,1,1,4,0,0,0,15,96.6,2.2,N/A
2013,1,1,5,0,0,0,19,222.6,1.1,N/A
2013,1,1,6,0,0,0,20,214.1,1,N/A
2013,1,1,7,0,109,123,22,212.9,0.9,N/A
2013,1,1,8,0,324,325,24,227,0.9,N/A
2013,1,1,9,0,392,509,26,246.7,0.9,N/A
2013,1,1,10,0,590,647,27,262.5,1,N/A
2013,1,1,11,0,724,724,28,272.1,1.1,N/A
2013,1,1,12,0,730,730,28,276.9,1.1,N/A
2013,1,1,13,0,554,665,28,281.2,1,N/A
2013,1,1,14,0,491,537,27,283.6,0.9,N/A
2013,1,1,15,0,268,359,26,289.4,0.8,N/A
2013,1,1,16,0,155,158,25,296,0.7,N/A
2013,1,1,17,0,0,3,23,298.3,0.4,N/A
2013,1,1,18,0,0,0,24,241.6,0.1,N/A
2013,1,1,19,0,0,0,24,153.6,0.4,N/A
2013,1,1,20,0,0,0,23,158.8,0.8,N/A
2013,1,1,21,0,0,0,23,166.9,1.2,N/A
2013,1,1,22,0,0,0,22,174.5,1.5,N/A
2013,1,1,23,0,0,0,22,180.4,1.8,N/A
2013,1,2,0,0,0,0,21,184.9,1.9,N/A
2013,1,2,1,0,0,0,20,189.4,1.9,N/A
2013,1,2,2,0,0,0,20,194.5,1.9,N/A
2013,1,2,3,0,0,0,19,200.9,1.7,N/A
2013,1,2,4,0,0,0,19,206.6,1.7,N/A
2013,1,2,5,0,0,0,18,208.3,1.6,N/A
2013,1,2,6,0,0,0,19,204.7,1.6,N/A
2013,1,2,7,0,107,124,21,200.5,1.5,N/A
2013,1,2,8,0,329,329,24,206.8,1.6,N/A
2013,1,2,9,0,516,516,26,215.6,1.5,N/A
2013,1,2,10,0,657,657,27,222.9,1.5,N/A
2013,1,2,11,0,729,734,28,230,1.5,N/A
2013,1,2,12,0,740,740,28,233.8,1.6,N/A
2013,1,2,13,0,675,675,28,234.8,1.7,N/A
2013,1,2,14,0,546,546,27,233.2,1.8,N/A
2013,1,2,15,0,366,366,26,232.1,1.8,N/A
2013,1,2,16,0,163,163,25,229.1,1.7,N/A
2013,1,2,17,0,1,4,24,221.7,1.8,N/A
2013,1,2,18,0,0,0,23,215.1,1.9,N/A
2013,1,2,19,0,0,0,23,209.8,2.1,N/A
2013,1,2,20,0,0,0,22,208.8,2.1,N/A
2013,1,2,21,0,0,0,22,210.5,2.1,N/A
2013,1,2,22,0,0,0,21,213.7,2.1,N/A
2013,1,2,23,0,0,0,21,218.2,2.1,N/A
2013,1,3,0,0,0,0,20,224.5,2,N/A
2013,1,3,1,0,0,0,20,232.4,1.9,N/A
2013,1,3,2,0,0,0,19,239,1.8,N/A
2013,1,3,3,0,0,0,19,241,1.7,N/A
2013,1,3,4,0,0,0,19,239.7,1.5,N/A
2013,1,3,5,0,0,0,19,238.9,1.2,N/A
2013,1,3,6,0,0,0,20,247.1,0.9,N/A
2013,1,3,7,0,118,122,21,277.3,0.6,N/A
2013,1,3,8,0,323,323,24,289.2,1,N/A
2013,1,3,9,0,509,509,26,296.8,1.4,N/A
2013,1,3,10,0,649,649,27,301.4,1.5,N/A
2013,1,3,11,0,728,728,28,301.2,1.6,N/A
2013,1,3,12,0,736,736,28,299.6,1.6,N/A
2013,1,3,13,0,673,673,28,299.2,1.5,N/A
2013,1,3,14,0,544,544,27,300.8,1.4,N/A
2013,1,3,15,0,365,365,26,305.8,1.2,N/A
2013,1,3,16,0,161,163,25,318.6,0.9,N/A
2013,1,3,17,0,1,4,25,348.6,0.7,N/A
2013,1,3,18,0,0,0,24,34.4,0.7,N/A
2013,1,3,19,0,0,0,23,69.1,0.9,N/A
2013,1,3,20,0,0,0,23,87.9,1.1,N/A
2013,1,3,21,0,0,0,23,101.8,1.2,N/A
2013,1,3,22,0,0,0,22,113.5,1.2,N/A
2013,1,3,23,0,0,0,22,122.1,1.1,N/A
2013,1,4,0,0,0,0,22,129.2,0.9,N/A
2013,1,4,1,0,0,0,22,134.6,0.7,N/A
2013,1,4,2,0,0,0,22,149.5,0.5,N/A
2013,1,4,3,0,0,0,22,177.9,0.4,N/A
2013,1,4,4,0,0,0,22,202.7,0.4,N/A
2013,1,4,5,0,0,0,22,217.9,0.4,N/A
2013,1,4,6,0,0,0,21,226.2,0.4,N/A
2013,1,4,7,0,117,123,23,254.9,0.9,N/A
2013,1,4,8,0,329,329,24,265,1.2,N/A
2013,1,4,9,0,518,518,28,270.5,1.2,N/A
2013,1,4,10,0,661,661,27,276.7,1.1,N/A
2013,1,4,11,0,740,740,28,280.5,1.1,N/A
2013,1,4,12,0,748,748,28,284.2,0.9,N/A
2013,1,4,13,0,684,684,28,287.9,0.8,N/A
2013,1,4,14,0,554,554,28,294,0.7,N/A
2013,1,4,15,0,373,373,27,309.8,0.5,N/A
2013,1,4,16,0,164,168,24,349.1,0.4,N/A
2013,1,4,17,0,1,5,24,47.7,0.5,N/A
2013,1,4,18,0,0,0,24,79.1,0.9,N/A
2013,1,4,19,0,0,0,24,95.2,1.4,N/A
2013,1,4,20,0,0,0,23,107.2,1.6,N/A
2013,1,4,21,0,0,0,23,118.7,1.8,N/A
2013,1,4,22,0,0,0,22,129.6,2.1,N/A
2013,1,4,23,0,0,0,22,138.8,2.2,N/A
2013,1,5,0,0,0,0,21,145.5,2.3,N/A
2013,1,5,1,0,0,0,21,149.8,2.1,N/A
2013,1,5,2,0,0,0,20,152.7,1.8,N/A
2013,1,5,3,0,0,0,20,152.8,1.7,N/A
2013,1,5,4,0,0,0,20,151.4,1.6,N/A
2013,1,5,5,0,0,0,20,150.4,1.6,N/A
2013,1,5,6,0,0,0,20,149.7,1.6,N/A
2013,1,5,7,0,116,121,22,152.8,1.6,N/A
2013,1,5,8,0,326,326,24,161,1.6,N/A
2013,1,5,9,0,514,514,26,177.2,1.4,N/A
2013,1,5,10,0,657,657,27,205.8,1.3,N/A
2013,1,5,11,0,737,737,28,224.9,1.4,N/A
2013,1,5,12,0,746,746,29,233.6,1.6,N/A
2013,1,5,13,0,683,683,28,237.1,1.7,N/A
2013,1,5,14,0,555,555,28,233.8,1.8,N/A
2013,1,5,15,0,375,375,27,222.9,1.8,N/A
2013,1,5,16,0,153,170,25,206.5,1.7,N/A
2013,1,5,17,0,1,6,24,190.3,1.9,N/A
2013,1,5,18,0,0,0,24,180.3,2.1,N/A
2013,1,5,19,0,0,0,23,173.6,2.4,N/A
2013,1,5,20,0,0,0,23,168.8,2.6,N/A
2013,1,5,21,0,0,0,22,165.8,2.7,N/A
2013,1,5,22,0,0,0,21,164.7,2.7,N/A
2013,1,5,23,0,0,0,21,165.2,2.6,N/A
2013,1,6,0,0,0,0,20,166.9,2.4,N/A
2013,1,6,1,0,0,0,20,168.8,2.3,N/A
2013,1,6,2,0,0,0,19,167.8,2.2,N/A
2013,1,6,3,0,0,0,19,164.4,2.1,N/A
2013,1,6,4,0,0,0,19,159.6,1.8,N/A
2013,1,6,5,0,0,0,19,153.8,1.5,N/A
2013,1,6,6,0,0,0,19,147.3,1.3,N/A
2013,1,6,7,0,109,122,21,148.1,1.3,N/A
2013,1,6,8,0,278,329,23,154.7,1.2,N/A
2013,1,6,9,0,361,520,26,173.3,1,N/A
2013,1,6,10,0,560,664,28,196.1,1,N/A
2013,1,6,11,0,614,745,28,205.4,1,N/A
2013,1,6,12,0,645,754,29,220.2,0.9,N/A
2013,1,6,13,0,647,690,29,244.2,0.8,N/A
2013,1,6,14,0,526,561,28,255.7,0.7,N/A
2013,1,6,15,0,380,380,27,256.4,0.6,N/A
2013,1,6,16,0,171,174,24,238.2,0.4,N/A
2013,1,6,17,0,1,6,25,177.9,0.4,N/A
2013,1,6,18,0,0,0,24,153.8,1,N/A
2013,1,6,19,0,0,0,23,150.3,1.5,N/A
2013,1,6,20,0,0,0,22,153.4,2,N/A
2013,1,6,21,0,0,0,22,157,2.3,N/A
2013,1,6,22,0,0,0,21,158.8,2.4,N/A
2013,1,6,23,0,0,0,20,159.1,2.4,N/A
2013,1,7,0,0,0,0,19,159.2,2.3,N/A
2013,1,7,1,0,0,0,19,159.8,2,N/A
2013,1,7,2,0,0,0,19,157.4,1.6,N/A
2013,1,7,3,0,0,0,19,149.5,1,N/A
2013,1,7,4,0,0,0,19,135.2,0.7,N/A
2013,1,7,5,0,0,0,19,118.2,0.6,N/A
2013,1,7,6,0,0,0,19,109.1,0.6,N/A
2013,1,7,7,0,114,123,20,113.9,0.5,N/A
2013,1,7,8,0,326,330,24,214.5,0.2,N/A
2013,1,7,9,0,517,523,26,263.2,0.4,N/A
2013,1,7,10,0,666,668,27,273.9,0.6,N/A
2013,1,7,11,0,750,750,28,284,0.6,N/A
2013,1,7,12,0,759,759,28,297.5,0.6,N/A
2013,1,7,13,0,695,695,28,309.3,0.7,N/A
2013,1,7,14,0,566,566,28,318.1,0.9,N/A
2013,1,7,15,0,384,384,26,326.8,1.1,N/A
2013,1,7,16,0,175,177,25,337.2,1.3,N/A
2013,1,7,17,0,1,7,24,353.2,1.5,N/A
2013,1,7,18,0,0,0,23,12,1.7,N/A
2013,1,7,19,0,0,0,23,29.1,1.9,N/A
2013,1,7,20,0,0,0,22,42,1.8,N/A
2013,1,7,21,0,0,0,22,51.2,1.7,N/A
2013,1,7,22,0,0,0,21,59.4,1.6,N/A
2013,1,7,23,0,0,0,21,67.8,1.5,N/A
2013,1,8,0,0,0,0,21,76.8,1.3,N/A
2013,1,8,1,0,0,0,21,82.9,1.2,N/A
2013,1,8,2,0,0,0,20,85.7,1,N/A
2013,1,8,3,0,0,0,20,83,0.8,N/A
2013,1,8,4,0,0,0,20,74,0.7,N/A
2013,1,8,5,0,0,0,20,65.6,0.7,N/A
2013,1,8,6,0,0,0,20,60.4,0.8,N/A
2013,1,8,7,0,114,120,21,56.6,0.7,N/A
2013,1,8,8,0,320,326,23,37,0.4,N/A
2013,1,8,9,0,504,517,24,349.4,0.4,N/A
2013,1,8,10,0,654,661,25,331.2,0.7,N/A
2013,1,8,11,0,692,743,25,327,1,N/A
2013,1,8,12,0,485,753,26,329.8,1.2,N/A
2013,1,8,13,0,481,691,25,334.3,1.4,N/A
2013,1,8,14,0,454,563,25,346.8,1.5,N/A
2013,1,8,15,0,358,384,24,0.5,1.7,N/A
2013,1,8,16,0,171,178,23,13.6,1.8,N/A
2013,1,8,17,0,2,8,22,25.4,2.3,N/A
2013,1,8,18,0,0,0,21,34.6,2.6,N/A
2013,1,8,19,0,0,0,21,42.3,2.8,N/A
2013,1,8,20,0,0,0,20,48.4,2.8,N/A
2013,1,8,21,0,0,0,20,53.9,2.7,N/A
2013,1,8,22,0,0,0,19,58.8,2.7,N/A
2013,1,8,23,0,0,0,18,63.5,2.6,N/A
2013,1,9,0,0,0,0,18,67.5,2.5,N/A
2013,1,9,1,0,0,0,17,69.4,2.4,N/A
2013,1,9,2,0,0,0,17,70.4,2.4,N/A
2013,1,9,3,0,0,0,16,70.8,2.4,N/A
2013,1,9,4,0,0,0,16,71.4,2.3,N/A
2013,1,9,5,0,0,0,16,73.1,2.3,N/A
2013,1,9,6,0,0,0,17,76.1,2.2,N/A
2013,1,9,7,0,113,124,19,80.6,1.7,N/A
2013,1,9,8,0,335,335,22,85,1.2,N/A
2013,1,9,9,0,530,530,25,71.1,0.5,N/A
2013,1,9,10,0,677,677,27,335.1,0.4,N/A
2013,1,9,11,0,760,760,28,319.8,0.8,N/A
2013,1,9,12,0,770,770,28,322.4,1.1,N/A
2013,1,9,13,0,707,707,27,328.3,1.4,N/A
2013,1,9,14,0,577,577,27,333.1,1.8,N/A
2013,1,9,15,0,394,394,25,340.1,2,N/A
2013,1,9,16,0,174,184,23,353.4,2,N/A
2013,1,9,17,0,2,9,22,9.3,2.2,N/A
2013,1,9,18,0,0,0,22,24.1,2.3,N/A
2013,1,9,19,0,0,0,21,36.8,2.4,N/A
2013,1,9,20,0,0,0,19,47.1,2.5,N/A
2013,1,9,21,0,0,0,18,53.9,2.6,N/A
2013,1,9,22,0,0,0,17,58,2.6,N/A
2013,1,9,23,0,0,0,17,60.2,2.5,N/A
2013,1,10,0,0,0,0,16,60.9,2.5,N/A
2013,1,10,1,0,0,0,16,61.2,2.5,N/A
2013,1,10,2,0,0,0,15,62.3,2.3,N/A
2013,1,10,3,0,0,0,15,64,2.1,N/A
2013,1,10,4,0,0,0,15,66.9,1.9,N/A
2013,1,10,5,0,0,0,15,71.7,1.8,N/A
2013,1,10,6,0,0,0,16,77.9,1.6,N/A
2013,1,10,7,0,123,126,18,86.3,1.2,N/A
2013,1,10,8,0,340,340,22,90,0.8,N/A
2013,1,10,9,0,538,538,25,11.7,0.4,N/A
2013,1,10,10,0,687,687,26,350.1,0.8,N/A
2013,1,10,11,0,772,772,27,349.8,1.1,N/A
2013,1,10,12,0,784,784,27,354.1,1.3,N/A
2013,1,10,13,0,721,721,27,0.7,1.5,N/A
2013,1,10,14,0,591,591,26,4.6,1.7,N/A
2013,1,10,15,0,406,406,25,8.6,1.7,N/A
2013,1,10,16,0,178,192,22,16.9,1.8,N/A
2013,1,10,17,0,2,11,20,28.4,2,N/A
2013,1,10,18,0,0,0,20,39.5,2.2,N/A
2013,1,10,19,0,0,0,19,48.1,2.4,N/A
2013,1,10,20,0,0,0,18,53.8,2.5,N/A
2013,1,10,21,0,0,0,17,58,2.5,N/A
2013,1,10,22,0,0,0,16,62.1,2.4,N/A
2013,1,10,23,0,0,0,16,66.7,2.4,N/A
2013,1,11,0,0,0,0,16,70.4,2.3,N/A
2013,1,11,1,0,0,0,15,71.6,2.2,N/A
2013,1,11,2,0,0,0,15,70.1,2.2,N/A
2013,1,11,3,0,0,0,14,66.9,2.2,N/A
2013,1,11,4,0,0,0,14,63.6,2.2,N/A
2013,1,11,5,0,0,0,14,59.8,2.1,N/A
2013,1,11,6,0,0,0,15,56.2,2.1,N/A
2013,1,11,7,0,123,128,18,54.2,1.9,N/A
2013,1,11,8,0,342,346,21,53.5,1.4,N/A
2013,1,11,9,0,539,548,24,25.7,1.5,N/A
2013,1,11,10,0,700,700,26,10.2,1.6,N/A
2013,1,11,11,0,770,786,27,1.7,1.6,N/A
2013,1,11,12,0,798,798,27,358.7,1.7,N/A
2013,1,11,13,0,734,734,27,359.7,1.7,N/A
2013,1,11,14,0,601,601,26,358.5,1.7,N/A
2013,1,11,15,0,410,414,24,358,1.7,N/A
2013,1,11,16,0,181,197,22,1.4,1.7,N/A
2013,1,11,17,0,2,12,20,9.5,1.8,N/A
2013,1,11,18,0,0,0,19,19.4,1.9,N/A
2013,1,11,19,0,0,0,18,27.7,2.1,N/A
2013,1,11,20,0,0,0,17,35,2.2,N/A
2013,1,11,21,0,0,0,17,39.2,2.4,N/A
2013,1,11,22,0,0,0,16,41.6,2.4,N/A
2013,1,11,23,0,0,0,15,43,2.3,N/A
2013,1,12,0,0,0,0,15,42.3,2.2,N/A
2013,1,12,1,0,0,0,14,40,2.1,N/A
2013,1,12,2,0,0,0,14,38,1.9,N/A
2013,1,12,3,0,0,0,14,39,1.7,N/A
2013,1,12,4,0,0,0,14,43.3,1.6,N/A
2013,1,12,5,0,0,0,14,49.4,1.6,N/A
2013,1,12,6,0,0,0,15,56.6,1.6,N/A
2013,1,12,7,0,123,129,18,64.3,1.5,N/A
2013,1,12,8,0,342,348,20,66.9,1.2,N/A
2013,1,12,9,0,540,550,24,48.4,1.2,N/A
2013,1,12,10,0,691,703,26,33.7,1.2,N/A
2013,1,12,11,0,772,789,26,20.6,1.2,N/A
2013,1,12,12,0,801,801,27,8.7,1.3,N/A
2013,1,12,13,0,737,737,26,1,1.5,N/A
2013,1,12,14,0,605,605,26,353.8,1.8,N/A
2013,1,12,15,0,413,417,24,350.9,1.9,N/A
2013,1,12,16,0,185,200,22,354.6,2,N/A
2013,1,12,17,0,2,13,19,2.6,2.2,N/A
2013,1,12,18,0,0,0,18,11.4,2.4,N/A
2013,1,12,19,0,0,0,17,18.3,2.5,N/A
2013,1,12,20,0,0,0,16,24.8,2.5,N/A
2013,1,12,21,0,0,0,15,29.1,2.5,N/A
2013,1,12,22,0,0,0,15,31.2,2.4,N/A
2013,1,12,23,0,0,0,14,32.4,2.3,N/A
2013,1,13,0,0,0,0,13,32.3,2.2,N/A
2013,1,13,1,0,0,0,13,30.8,2.2,N/A
2013,1,13,2,0,0,0,13,28.4,2.2,N/A
2013,1,13,3,0,0,0,12,27,2.2,N/A
2013,1,13,4,0,0,0,12,26.8,2.3,N/A
2013,1,13,5,0,0,0,12,27.5,2.4,N/A
2013,1,13,6,0,0,0,13,29.4,2.4,N/A
2013,1,13,7,0,117,129,17,32.7,2.1,N/A
2013,1,13,8,0,343,348,20,36.2,1.6,N/A
2013,1,13,9,0,540,549,24,26.1,1.7,N/A
2013,1,13,10,0,702,702,26,18.3,1.9,N/A
2013,1,13,11,0,787,787,27,13.6,1.8,N/A
2013,1,13,12,0,799,799,27,9.2,1.8,N/A
2013,1,13,13,0,735,735,27,7.6,1.8,N/A
2013,1,13,14,0,603,603,26,9.3,1.8,N/A
2013,1,13,15,0,416,417,25,13.3,1.6,N/A
2013,1,13,16,0,188,201,23,19.6,1.5,N/A
2013,1,13,17,0,3,14,21,31.5,1.4,N/A
2013,1,13,18,0,0,0,20,44.7,1.3,N/A
2013,1,13,19,0,0,0,19,54.6,1.3,N/A
2013,1,13,20,0,0,0,19,60.2,1.3,N/A
2013,1,13,21,0,0,0,18,61.4,1.3,N/A
2013,1,13,22,0,0,0,18,60.1,1.2,N/A
2013,1,13,23,0,0,0,17,56.4,1.2,N/A
2013,1,14,0,0,0,0,17,51.7,1.2,N/A
2013,1,14,1,0,0,0,16,47.6,1.3,N/A
2013,1,14,2,0,0,0,16,41.7,1.5,N/A
2013,1,14,3,0,0,0,15,37.2,1.6,N/A
2013,1,14,4,0,0,0,15,35.4,1.7,N/A
2013,1,14,5,0,0,0,15,36.5,1.9,N/A
2013,1,14,6,0,0,0,16,39.1,1.9,N/A
2013,1,14,7,0,122,126,19,43.9,1.7,N/A
2013,1,14,8,0,343,343,22,50,1.2,N/A
2013,1,14,9,0,543,543,26,28.8,1.1,N/A
2013,1,14,10,0,695,695,28,9.5,1.2,N/A
2013,1,14,11,0,781,781,29,360,1.2,N/A
2013,1,14,12,0,793,793,30,352.1,1.2,N/A
2013,1,14,13,0,731,731,29,348.3,1.3,N/A
2013,1,14,14,0,601,601,29,351.2,1.4,N/A
2013,1,14,15,0,416,416,27,358.5,1.4,N/A
2013,1,14,16,0,192,201,25,8.8,1.5,N/A
2013,1,14,17,0,3,15,23,24.5,1.6,N/A
2013,1,14,18,0,0,0,22,39.3,1.8,N/A
2013,1,14,19,0,0,0,21,50.5,2,N/A
2013,1,14,20,0,0,0,20,60.2,2.2,N/A
2013,1,14,21,0,0,0,19,68.2,2.2,N/A
2013,1,14,22,0,0,0,18,75,2.2,N/A
2013,1,14,23,0,0,0,18,80.8,2.3,N/A
2013,1,15,0,0,0,0,17,84.2,2.3,N/A
2013,1,15,1,0,0,0,17,84.6,2.3,N/A
2013,1,15,2,0,0,0,16,83.6,2.2,N/A
2013,1,15,3,0,0,0,16,82.6,2.1,N/A
2013,1,15,4,0,0,0,16,82.7,2.1,N/A
2013,1,15,5,0,0,0,15,84.1,2,N/A
2013,1,15,6,0,0,0,17,86.6,1.8,N/A
2013,1,15,7,0,122,125,20,90.2,1.4,N/A
2013,1,15,8,0,341,341,23,99,0.9,N/A
2013,1,15,9,0,541,541,27,239.2,0.3,N/A
2013,1,15,10,0,692,692,28,270.6,0.8,N/A
2013,1,15,11,0,778,778,29,274.5,1,N/A
2013,1,15,12,0,791,791,29,275.3,1,N/A
2013,1,15,13,0,730,730,29,275.2,0.9,N/A
2013,1,15,14,0,600,600,28,282.2,0.8,N/A
2013,1,15,15,0,416,416,27,291.3,0.6,N/A
2013,1,15,16,0,202,202,23,300.6,0.4,N/A
2013,1,15,17,0,3,16,23,327.2,0.1,N/A
2013,1,15,18,0,0,0,22,120.5,0.2,N/A
2013,1,15,19,0,0,0,22,129.6,0.4,N/A
2013,1,15,20,0,0,0,21,138.6,0.7,N/A
2013,1,15,21,0,0,0,20,143.6,1,N/A
2013,1,15,22,0,0,0,19,147.4,1.2,N/A
2013,1,15,23,0,0,0,19,149.9,1.2,N/A
2013,1,16,0,0,0,0,18,150,1.1,N/A
2013,1,16,1,0,0,0,18,147.3,1,N/A
2013,1,16,2,0,0,0,17,139.4,0.9,N/A
2013,1,16,3,0,0,0,17,129,1,N/A
2013,1,16,4,0,0,0,17,122.5,1.2,N/A
2013,1,16,5,0,0,0,16,118.4,1.4,N/A
2013,1,16,6,0,0,0,17,117.4,1.5,N/A
2013,1,16,7,0,117,124,19,118.2,1.3,N/A
2013,1,16,8,0,340,340,23,124.8,1,N/A
2013,1,16,9,0,540,540,27,122.8,0.8,N/A
2013,1,16,10,0,691,691,28,117.6,0.5,N/A
2013,1,16,11,0,778,778,29,127.6,0.2,N/A
2013,1,16,12,0,791,791,30,231.6,0.1,N/A
2013,1,16,13,0,730,730,29,274.3,0.3,N/A
2013,1,16,14,0,600,600,29,300.4,0.4,N/A
2013,1,16,15,0,417,417,27,331.4,0.4,N/A
2013,1,16,16,0,199,204,23,7.4,0.3,N/A
2013,1,16,17,0,3,17,23,74.7,0.4,N/A
2013,1,16,18,0,0,0,23,103.4,0.9,N/A
2013,1,16,19,0,0,0,22,116,1.3,N/A
2013,1,16,20,0,0,0,21,127,1.7,N/A
2013,1,16,21,0,0,0,19,133.9,2,N/A
2013,1,16,22,0,0,0,19,137.2,2.1,N/A
2013,1,16,23,0,0,0,18,138.6,2.1,N/A
2013,1,17,0,0,0,0,17,137.4,2,N/A
2013,1,17,1,0,0,0,16,133.4,1.9,N/A
2013,1,17,2,0,0,0,16,131,1.8,N/A
2013,1,17,3,0,0,0,15,130.5,1.7,N/A
2013,1,17,4,0,0,0,15,129.1,1.6,N/A
2013,1,17,5,0,0,0,15,125.6,1.6,N/A
2013,1,17,6,0,0,0,16,122,1.5,N/A
2013,1,17,7,0,117,123,18,119.3,1.2,N/A
2013,1,17,8,0,338,338,22,119.8,1.1,N/A
2013,1,17,9,0,537,537,26,123.4,1.2,N/A
2013,1,17,10,0,689,689,28,123.7,1.3,N/A
2013,1,17,11,0,777,777,29,127.7,1.4,N/A
2013,1,17,12,0,791,791,30,130.5,1.4,N/A
2013,1,17,13,0,731,731,29,129.3,1.5,N/A
2013,1,17,14,0,603,603,29,128.1,1.6,N/A
2013,1,17,15,0,420,420,27,129,1.7,N/A
2013,1,17,16,0,207,207,25,130.7,1.9,N/A
2013,1,17,17,0,4,19,23,132.2,2.2,N/A
2013,1,17,18,0,0,0,22,132.8,2.6,N/A
2013,1,17,19,0,0,0,20,134.2,2.9,N/A
2013,1,17,20,0,0,0,19,134.6,3,N/A
2013,1,17,21,0,0,0,18,132.6,2.9,N/A
2013,1,17,22,0,0,0,17,129.6,2.8,N/A
2013,1,17,23,0,0,0,16,126.2,2.6,N/A
2013,1,18,0,0,0,0,16,122.4,2.4,N/A
2013,1,18,1,0,0,0,15,116.9,2.3,N/A
2013,1,18,2,0,0,0,15,112.2,2.2,N/A
2013,1,18,3,0,0,0,14,109.3,2.3,N/A
2013,1,18,4,0,0,0,14,106.7,2.3,N/A
2013,1,18,5,0,0,0,15,105.3,2.3,N/A
2013,1,18,6,0,0,0,16,106.2,2.2,N/A
2013,1,18,7,0,123,127,17,108.7,2.3,N/A
2013,1,18,8,0,345,346,21,110.9,2.3,N/A
2013,1,18,9,0,548,548,24,116.7,2.4,N/A
2013,1,18,10,0,702,702,27,123.3,2.3,N/A
2013,1,18,11,0,789,789,28,132.4,2.1,N/A
2013,1,18,12,0,802,802,29,142,2,N/A
2013,1,18,13,0,740,740,29,149.1,1.8,N/A
2013,1,18,14,0,610,610,28,151.7,1.8,N/A
2013,1,18,15,0,425,425,27,150.9,1.9,N/A
2013,1,18,16,0,207,210,25,147,1.8,N/A
2013,1,18,17,0,4,20,22,141.7,2,N/A
2013,1,18,18,0,0,0,21,137.6,2.2,N/A
2013,1,18,19,0,0,0,20,134.8,2.3,N/A
2013,1,18,20,0,0,0,19,132.3,2.3,N/A
2013,1,18,21,0,0,0,18,129.1,2.1,N/A
2013,1,18,22,0,0,0,17,123.8,1.8,N/A
2013,1,18,23,0,0,0,17,117.5,1.7,N/A
2013,1,19,0,0,0,0,16,108.7,1.6,N/A
2013,1,19,1,0,0,0,16,98.3,1.4,N/A
2013,1,19,2,0,0,0,16,87.6,1.3,N/A
2013,1,19,3,0,0,0,15,80.2,1.3,N/A
2013,1,19,4,0,0,0,15,77.4,1.3,N/A
2013,1,19,5,0,0,0,15,75.2,1.3,N/A
2013,1,19,6,0,0,0,16,71.3,1.3,N/A
2013,1,19,7,0,123,124,19,66.4,1.1,N/A
2013,1,19,8,0,341,341,23,48.6,0.8,N/A
2013,1,19,9,0,543,543,27,14.2,1.1,N/A
2013,1,19,10,0,697,697,28,6.3,1.1,N/A
2013,1,19,11,0,786,786,29,358.7,1.1,N/A
2013,1,19,12,0,801,801,29,350.6,1.1,N/A
2013,1,19,13,0,740,740,29,345.9,1.3,N/A
2013,1,19,14,0,610,610,28,349.3,1.4,N/A
2013,1,19,15,0,426,426,27,359.2,1.5,N/A
2013,1,19,16,0,210,212,25,11.3,1.5,N/A
2013,1,19,17,0,5,21,23,29,1.5,N/A
2013,1,19,18,0,0,0,23,46.4,1.6,N/A
2013,1,19,19,0,0,0,22,60.4,1.7,N/A
2013,1,19,20,0,0,0,21,70.3,1.9,N/A
2013,1,19,21,0,0,0,20,76.4,1.9,N/A
2013,1,19,22,0,0,0,19,80.9,1.9,N/A
2013,1,19,23,0,0,0,18,82.9,1.8,N/A
2013,1,20,0,0,0,0,18,82,1.8,N/A
2013,1,20,1,0,0,0,17,77.4,1.8,N/A
2013,1,20,2,0,0,0,17,71.3,1.8,N/A
2013,1,20,3,0,0,0,16,67.7,1.7,N/A
2013,1,20,4,0,0,0,16,67.2,1.8,N/A
2013,1,20,5,0,0,0,16,66.1,1.9,N/A
2013,1,20,6,0,0,0,17,64.2,1.9,N/A
2013,1,20,7,0,118,124,20,61.6,1.5,N/A
2013,1,20,8,0,339,339,24,54.9,1.1,N/A
2013,1,20,9,0,538,538,27,24.7,0.8,N/A
2013,1,20,10,0,690,690,28,345.8,0.9,N/A
2013,1,20,11,0,778,778,29,330.8,1.1,N/A
2013,1,20,12,0,793,793,29,325.4,1.3,N/A
2013,1,20,13,0,523,733,29,325.8,1.4,N/A
2013,1,20,14,0,402,606,28,332.9,1.5,N/A
2013,1,20,15,0,340,424,26,344.9,1.5,N/A
2013,1,20,16,0,207,212,25,359.7,1.6,N/A
2013,1,20,17,0,6,22,23,17.5,1.7,N/A
2013,1,20,18,0,0,0,23,35.7,1.8,N/A
2013,1,20,19,0,0,0,22,49.6,2.1,N/A
2013,1,20,20,0,0,0,21,58.8,2.3,N/A
2013,1,20,21,0,0,0,21,64.8,2.4,N/A
2013,1,20,22,0,0,0,20,69.7,2.4,N/A
2013,1,20,23,0,0,0,19,74.1,2.3,N/A
2013,1,21,0,0,0,0,19,77.8,2.3,N/A
2013,1,21,1,0,0,0,18,80.9,2.3,N/A
2013,1,21,2,0,0,0,18,83,2.3,N/A
2013,1,21,3,0,0,0,18,84.2,2.1,N/A
2013,1,21,4,0,0,0,17,84.7,2.1,N/A
2013,1,21,5,0,0,0,17,85.3,2,N/A
