,0
0,0.641478419303894
1,0.38861435651779175
2,0.6047033071517944
3,0.7540528774261475
4,0.7578326463699341
5,0.7417117357254028
6,0.5892962217330933
7,0.3823637068271637
8,0.1683405488729477
9,0.0
10,0.1304529905319214
11,0.5575411319732666
12,0.612933874130249
13,0.7674077749252319
14,0.769797146320343
15,0.7484818696975708
16,0.594535768032074
17,0.3877291977405548
18,0.16932465136051178
19,0.0
20,0.0
21,0.21009443700313568
22,0.5509930849075317
23,0.612275242805481
24,0.7636210918426514
25,0.7706191539764404
26,0.7475051879882812
27,0.5962843894958496
28,0.3857000470161438
29,0.17516940832138062
30,0.0
31,0.0
32,0.20779937505722046
33,0.5462069511413574
34,0.6090373992919922
35,0.7610125541687012
36,0.7662706971168518
37,0.741371750831604
38,0.5933390855789185
39,0.38634389638900757
40,0.17622733116149902
41,0.0
42,0.0
43,0.2084033191204071
44,0.5527296662330627
45,0.6148570775985718
46,0.7648202180862427
47,0.7728465795516968
48,0.7473099231719971
49,0.6015865802764893
50,0.3876381814479828
51,0.17916066944599152
52,0.0
53,0.0
54,0.1995832771062851
55,0.5472619533538818
56,0.5970324277877808
57,0.7594267129898071
58,0.7613195180892944
59,0.7416089773178101
60,0.5943889617919922
61,0.38817936182022095
62,0.17594006657600403
63,0.0
64,0.0
65,0.19531166553497314
66,0.5572069883346558
67,0.5718100070953369
68,0.726473331451416
69,0.7950276136398315
70,0.7351711988449097
71,0.616963267326355
72,0.1802012324333191
73,0.2911967933177948
74,0.0
75,0.0
76,0.18155498802661896
77,0.5400912165641785
78,0.6174197793006897
79,0.7659047842025757
80,0.7757169008255005
81,0.7549548149108887
82,0.6119173765182495
83,0.3957037627696991
84,0.18971110880374908
85,0.0
86,0.0
87,0.1814555674791336
88,0.5427676439285278
89,0.6062721014022827
90,0.7647150158882141
91,0.7724108695983887
92,0.7515599131584167
93,0.6078833341598511
94,0.39299389719963074
95,0.18974192440509796
96,0.0
97,0.0
98,0.19090299308300018
99,0.5566754341125488
100,0.6014217138290405
101,0.7647522687911987
102,0.7723628282546997
103,0.6959750652313232
104,0.6495035290718079
105,0.37788522243499756
106,0.2138151377439499
107,0.0
108,0.0
109,0.18142260611057281
110,0.5485530495643616
111,0.6180272102355957
112,0.7711870670318604
113,0.7808613777160645
114,0.7611241936683655
115,0.6198644042015076
116,0.4079419672489166
117,0.18834258615970612
118,0.00601138174533844
119,0.0
120,0.18800199031829834
121,0.5589147806167603
122,0.5981755256652832
123,0.7677855491638184
124,0.7789337038993835
125,0.7573887705802917
126,0.621619462966919
127,0.4031148850917816
128,0.1921902596950531
129,0.0
130,0.0
131,0.1804916262626648
132,0.5017306804656982
133,0.697058916091919
134,0.7148762941360474
135,0.5813239812850952
136,0.7975730895996094
137,0.39386650919914246
138,0.5434683561325073
139,0.0
140,0.23646113276481628
141,0.0
142,0.1781899333000183
143,0.5784898996353149
144,0.5892711877822876
145,0.7732179164886475
146,0.782367467880249
147,0.7665562629699707
148,0.6291677951812744
149,0.35546889901161194
150,0.24979712069034576
151,0.0
152,0.0
153,0.1694696843624115
154,0.539162814617157
155,0.6113561391830444
156,0.7675523161888123
157,0.7786030173301697
158,0.762202262878418
159,0.6281007528305054
160,0.41225212812423706
161,0.20037975907325745
162,0.005636394023895264
163,0.0
164,0.18462581932544708
165,0.5600758790969849
166,0.6007169485092163
167,0.7702547311782837
168,0.7815086245536804
169,0.7647222280502319
170,0.6266618967056274
171,0.4164254665374756
172,0.1939266175031662
173,0.02367706596851349
174,0.0
175,0.1720530241727829
176,0.5494698882102966
177,0.6098272800445557
178,0.7706621885299683
179,0.7844499349594116
180,0.7685850858688354
181,0.6358623504638672
182,0.4180533289909363
183,0.20312370359897614
184,0.0
185,0.0
186,0.1893475204706192
187,0.558039665222168
188,0.6200980544090271
189,0.775187611579895
190,0.7968053817749023
191,0.7778292894363403
192,0.6475349068641663
193,0.423880398273468
194,0.2106201946735382
195,0.015338420867919922
196,0.0
197,0.17642982304096222
198,0.5543813705444336
199,0.6119329929351807
200,0.7744835019111633
201,0.7910152673721313
202,0.7781038284301758
203,0.645698070526123
204,0.4300316274166107
205,0.20803506672382355
206,0.02603377401828766
207,0.0
208,0.16932174563407898
209,0.5529935359954834
210,0.6176152229309082
211,0.7764861583709717
212,0.4247376620769501
213,0.78761887550354
214,0.5389175415039062
215,0.6014342308044434
216,0.19091546535491943
217,0.056555211544036865
218,0.0
219,0.18019744753837585
220,0.5570451021194458
221,0.6255149841308594
222,0.7782769203186035
223,0.800387442111969
224,0.6947651505470276
225,0.7222522497177124
226,0.0
227,0.5799458026885986
228,0.0
229,0.0
230,0.22333146631717682
231,0.5779283046722412
232,0.6187512874603271
233,0.7764832973480225
234,0.8014883399009705
235,0.7856087684631348
236,0.6614248156547546
237,0.29539090394973755
238,0.36563047766685486
239,0.0
240,0.0
241,0.17529891431331635
242,0.5622701644897461
243,0.4455368220806122
244,0.7961381673812866
245,0.5301450490951538
246,0.6188655495643616
247,0.17239141464233398
248,0.7353709936141968
249,0.0
250,0.21493950486183167
251,0.0
252,0.16660675406455994
253,0.5463963150978088
254,0.6188896894454956
255,0.7724926471710205
256,0.7930296659469604
257,0.7776636481285095
258,0.6516391634941101
259,0.4317849576473236
260,0.22600695490837097
261,0.019605278968811035
262,0.0
263,0.19026300311088562
264,0.551237940788269
265,0.6253222227096558
266,0.7080270648002625
267,0.8156882524490356
268,0.7697479724884033
269,0.6683117151260376
270,0.4288914203643799
271,0.2392483651638031
272,0.013653308153152466
273,0.0
274,0.17792955040931702
275,0.5700281858444214
276,0.63475102186203
277,0.7904891967773438
278,0.812346339225769
279,0.8051497340202332
280,0.6870984435081482
281,0.4511882960796356
282,0.2382499873638153
283,0.02430473268032074
284,0.0
285,0.18728429079055786
286,0.5649169683456421
287,0.6085211038589478
288,0.7933094501495361
289,0.8058393001556396
290,0.7959344387054443
291,0.7137124538421631
292,0.4581223130226135
293,0.24793922901153564
294,0.0
295,0.0
296,0.13349619507789612
297,0.5975099802017212
298,0.5143577456474304
299,0.7947782278060913
300,0.699752926826477
301,0.8165856003761292
302,0.6459463834762573
303,0.5150005221366882
304,0.10986703634262085
305,0.0
306,0.0
307,0.23408155143260956
308,0.6000502109527588
309,0.6475236415863037
310,0.8059186935424805
311,0.830825686454773
312,0.8238873481750488
313,0.7260586619377136
314,0.4790414869785309
315,0.2429640293121338
316,0.04156601428985596
317,0.0
318,0.1793397217988968
319,0.5782440900802612
320,0.6552658081054688
321,0.8041883707046509
322,0.8282471895217896
323,0.8221895694732666
324,0.721915602684021
325,0.47541025280952454
326,0.2560846507549286
327,0.02568754553794861
328,0.0
329,0.189737930893898
330,0.5836540460586548
331,0.6571141481399536
332,0.803480863571167
333,0.8280331492424011
334,0.8213992118835449
335,0.7207783460617065
336,0.4739530086517334
337,0.2556357979774475
338,0.03221014142036438
339,0.0
340,0.18844324350357056
341,0.5880292057991028
342,0.6479778289794922
343,0.8093806505203247
344,0.8339043855667114
345,0.8255072236061096
346,0.7347002625465393
347,0.49257761240005493
348,0.15065260231494904
349,0.11917831003665924
350,0.0
351,0.17791610956192017
352,0.5904288291931152
353,0.6693892478942871
354,0.8128581047058105
355,0.8376375436782837
356,0.832879364490509
357,0.7260720729827881
358,0.5146408081054688
359,0.23361633718013763
360,0.04345998167991638
361,0.0
362,0.19893167912960052
363,0.5973273515701294
364,0.6723670959472656
365,0.8076261281967163
366,0.8374872207641602
367,0.8316099047660828
368,0.7390658259391785
369,0.537452757358551
370,0.2157868593931198
371,0.05910947918891907
372,0.0
373,0.19509465992450714
374,0.5959036350250244
375,0.6785372495651245
376,0.8146587610244751
377,0.8385910987854004
378,0.8482919931411743
379,0.7243176698684692
380,0.5597262382507324
381,0.20996606349945068
382,0.090176522731781
383,0.0
384,0.19416561722755432
385,0.5989149808883667
386,0.6842416524887085
387,0.8182567358016968
388,0.8449937105178833
389,0.8406871557235718
390,0.7621252536773682
391,0.5157254338264465
392,0.27030086517333984
393,0.027050286531448364
394,0.0
395,0.2195304036140442
396,0.6123018860816956
397,0.6890750527381897
398,0.8207244873046875
399,0.8488951921463013
400,0.8448047041893005
401,0.7500971555709839
402,0.5141594409942627
403,0.27994203567504883
404,0.020938917994499207
405,0.0
406,0.2110237032175064
407,0.6165832281112671
408,0.7002642154693604
409,0.8247868418693542
410,0.8433225154876709
411,0.8528013229370117
412,0.7786691188812256
413,0.5473520755767822
414,0.23338232934474945
415,0.09365707635879517
416,0.0
417,0.18433739244937897
418,0.6090109348297119
419,0.670527458190918
420,0.8264027833938599
421,0.8479698300361633
422,0.8426995277404785
423,0.7673538327217102
424,0.5324438810348511
425,0.2503492832183838
426,0.06992878019809723
427,0.0
428,0.19059015810489655
429,0.6086352467536926
430,0.6813831329345703
431,0.823406994342804
432,0.8484655022621155
433,0.8441299200057983
434,0.7695164680480957
435,0.5355231761932373
436,0.2477761209011078
437,0.08140772581100464
438,0.0
439,0.18951545655727386
440,0.605787992477417
441,0.6944321990013123
442,0.8282160758972168
443,0.8545724153518677
444,0.8518909215927124
445,0.7847067713737488
446,0.5574160218238831
447,0.2554398775100708
448,0.07209157943725586
449,0.0
450,0.19618035852909088
451,0.6069279909133911
452,0.6831139326095581
453,0.820224404335022
454,0.8459933996200562
455,0.8418381214141846
456,0.7666325569152832
457,0.5341731309890747
458,0.2533538043498993
459,0.08048440515995026
460,0.0
461,0.1987152248620987
462,0.6146281361579895
463,0.6879490613937378
464,0.8268358707427979
465,0.8514841794967651
466,0.847588300704956
467,0.778685450553894
468,0.549781084060669
469,0.25615864992141724
470,0.08278252184391022
471,0.0
472,0.2006719559431076
473,0.6149696111679077
474,0.6895920038223267
475,0.8271621465682983
476,0.852735161781311
477,0.8494696617126465
478,0.7801437377929688
479,0.5522696375846863
480,0.25415778160095215
481,0.08609399199485779
482,0.0
483,0.16930332779884338
484,0.5838223695755005
485,0.3932472765445709
486,0.6887859106063843
487,0.9051682949066162
488,0.8302100896835327
489,0.7689841985702515
490,0.5344806909561157
491,0.26690176129341125
492,0.07371120154857635
493,0.0
494,0.20935508608818054
495,0.6007927656173706
496,0.6854592561721802
497,0.8179575204849243
498,0.844801664352417
499,0.8407024145126343
500,0.7621150016784668
501,0.5045944452285767
502,0.312267929315567
503,0.028526902198791504
504,0.0
505,0.12905922532081604
506,0.6437156200408936
507,0.5968371629714966
508,0.03233996033668518
509,0.367999792098999
510,0.935887336730957
511,0.6165128946304321
512,0.0
513,0.12785831093788147
514,0.3473116159439087
515,0.0
516,0.24040432274341583
517,0.6656497716903687
518,0.6858048439025879
519,0.8362886309623718
520,0.8648177981376648
521,0.861112654209137
522,0.6793025135993958
523,0.46476924419403076
524,0.29645392298698425
525,0.06492692232131958
526,0.0
527,0.2320442795753479
528,0.6376487612724304
529,0.7248115539550781
530,0.8434488773345947
531,0.8726635575294495
532,0.8701658844947815
533,0.8194531202316284
534,0.5925811529159546
535,0.2744103968143463
536,0.08592213690280914
537,0.0
538,0.23070813715457916
539,0.6387085914611816
540,0.745439350605011
541,0.8479806184768677
542,0.8768693208694458
543,0.8746780157089233
544,0.8274731636047363
545,0.6199501752853394
546,0.26247915625572205
547,0.12116271257400513
548,0.0
549,0.2332495152950287
550,0.6427316665649414
551,0.7325528264045715
552,0.8474084734916687
553,0.8758407831192017
554,0.8743910193443298
555,0.8294581174850464
556,0.6239721775054932
557,0.26798883080482483
558,0.1188531219959259
559,0.0
560,0.21148981153964996
561,0.6367394924163818
562,0.7211148738861084
563,0.8482418060302734
564,0.8727613687515259
565,0.8686330318450928
566,0.8143324851989746
567,0.5992791652679443
568,0.25712400674819946
569,0.11608989536762238
570,0.0
571,0.21561874449253082
572,0.6389849781990051
573,0.7033721208572388
574,0.8391810655593872
575,0.8649915456771851
576,0.860805869102478
577,0.8027926683425903
578,0.5847905874252319
579,0.25762808322906494
580,0.10841494798660278
581,0.0
582,0.1558324098587036
583,0.6063676476478577
584,0.34215766191482544
585,0.8010079860687256
586,0.8879697322845459
587,0.7944152355194092
588,0.8260186910629272
589,0.5944869518280029
590,0.2592361867427826
591,0.11155007779598236
592,0.0
593,0.2236434519290924
594,0.6477265357971191
595,0.7127804756164551
596,0.8446385860443115
597,0.8704720735549927
598,0.866687536239624
599,0.8132330179214478
600,0.5997953414916992
601,0.2586973309516907
602,0.11880458891391754
603,0.0
604,0.2378678321838379
605,0.6434211730957031
606,0.720005989074707
607,0.8429080247879028
608,0.8696327209472656
609,0.8661990165710449
610,0.8138195276260376
611,0.5989701747894287
612,0.25815123319625854
613,0.12057393789291382
614,0.0
615,0.0
616,0.2804310917854309
617,0.6408478021621704
618,0.7273973226547241
619,0.8437195420265198
620,0.8721718192100525
621,0.8688663244247437
622,0.8158318400382996
623,0.6013445854187012
624,0.26083794236183167
625,0.1189475953578949
626,0.0
627,0.0
628,0.24584585428237915
629,0.662506103515625
630,0.7133399248123169
631,0.8515118360519409
632,0.8766835331916809
633,0.8735318779945374
634,0.8270711898803711
635,0.6217774748802185
636,0.27570098638534546
637,0.11835743486881256
638,0.0
639,0.0
640,0.3125273287296295
641,0.649552047252655
642,0.7562370300292969
643,0.8532013893127441
644,0.8828756213188171
645,0.8565397262573242
646,0.8404809236526489
647,0.5549342632293701
648,0.43060120940208435
649,0.0074693262577056885
650,0.0
651,0.0
652,0.35228127241134644
653,0.646773099899292
654,0.7388026714324951
655,0.8336364030838013
656,0.8694860935211182
657,0.8664382696151733
658,0.7905102968215942
659,0.5280267000198364
660,0.2986852824687958
661,0.06660740077495575
662,0.0
663,0.0
664,0.21926185488700867
665,0.6598905324935913
666,0.7032551765441895
667,0.4826285243034363
668,0.8405901193618774
669,0.7684727907180786
670,0.32256370782852173
671,0.4374307096004486
672,0.0
673,0.06870388984680176
674,0.022770464420318604
675,0.0
676,0.27083927392959595
677,0.613044023513794
678,0.7137131690979004
679,0.79274582862854
680,0.8606992959976196
681,0.7589208483695984
682,0.8354990482330322
683,0.3597073554992676
684,0.0
685,0.02326148748397827
686,0.0
687,0.019749343395233154
688,0.32450777292251587
689,0.49967652559280396
690,0.6739463806152344
691,0.4453733265399933
692,0.9013333916664124
693,0.0
694,0.5715650916099548
695,0.16438932716846466
696,0.0
697,0.1279601752758026
698,0.0
699,0.0
700,0.31524693965911865
701,0.6448160409927368
702,0.7406318187713623
703,0.7552179098129272
704,0.47929665446281433
705,0.8787514567375183
