,0
0,0.03
1,-0.037037037037037035
2,-0.037037037037037035
3,-0.037037037037037035
4,-0.037037037037037035
5,-0.037037037037037035
6,-0.037037037037037035
7,-0.037037037037037035
8,-0.037037037037037035
9,-0.037037037037037035
10,-0.037037037037037035
11,-0.037037037037037035
12,-0.037037037037037035
13,0.03
14,0.03
15,0.03
16,0.03
17,0.03
18,0.03
19,0.03
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.03
28,0.03
29,0.03
30,0.03
31,0.0
32,0.03
33,0.03
34,0.03
35,0.03
36,0.03
37,0.03
38,0.016657678037036883
39,-0.037037037037037035
40,-0.037037037037037035
41,0.015514371037037039
42,0.01804243337905806
43,-0.037037037037037035
44,-0.037037037037037035
45,-0.037037037037037035
46,-0.037037037037037035
47,-0.037037037037037035
48,-0.037037037037037035
49,-0.037037037037037035
50,-0.037037037037037035
51,-0.037037037037037035
52,0.015944877037037036
53,0.018573922267946963
54,-0.037037037037037035
55,-0.037037037037037035
56,-0.037037037037037035
57,-0.037037037037037035
58,-0.037037037037037035
59,-0.037037037037037035
60,-0.037037037037037035
61,-0.037037037037037035
62,-0.037037037037037035
63,0.014042601037037028
64,0.01791890071239141
65,-0.037037037037037035
66,-0.037037037037037035
67,-0.037037037037037035
68,0.015324624037037077
69,-0.037037037037037035
70,-0.037037037037037035
71,-0.037037037037037035
72,0.03
73,0.03
74,0.03
75,0.03
76,0.014518845962962962
77,-0.037037037037037035
78,-0.037037037037037035
79,-0.037037037037037035
80,-0.037037037037037035
81,-0.037037037037037035
82,-0.037037037037037035
83,-0.037037037037037035
84,-0.037037037037037035
85,0.01873653303703704
86,0.022020411156835867
87,-0.037037037037037035
88,-0.037037037037037035
89,-0.037037037037037035
90,-0.037037037037037035
91,-0.037037037037037035
92,-0.037037037037037035
93,-0.037037037037037035
94,-0.037037037037037035
95,-0.037037037037037035
96,-0.037037037037037035
97,0.020256501044074088
98,-0.037037037037037035
99,-0.037037037037037035
100,-0.037037037037037035
101,-0.037037037037037035
102,-0.037037037037037035
103,0.023916357074074135
104,-0.037037037037037035
105,-0.037037037037037035
106,-0.037037037037037035
107,0.013385538037037042
108,0.01724114560128029
109,-0.037037037037037035
110,-0.037037037037037035
111,-0.037037037037037035
112,-0.037037037037037035
113,-0.037037037037037035
114,-0.037037037037037035
115,-0.037037037037037035
116,-0.037037037037037035
117,-0.037037037037037035
118,-0.037037037037037035
119,0.015516327944074065
120,-0.037037037037037035
121,-0.037037037037037035
122,-0.037037037037037035
123,-0.037037037037037035
124,-0.037037037037037035
125,-0.037037037037037035
126,-0.037037037037037035
127,-0.037037037037037035
128,-0.037037037037037035
129,-0.037037037037037035
130,0.020413857944074076
131,-0.037037037037037035
132,-0.037037037037037035
133,-0.037037037037037035
134,-0.037037037037037035
135,0.03
136,0.03
137,0.03
138,0.0298793112962962
139,0.03
140,-0.037037037037037035
141,0.03
142,0.03
143,-0.037037037037037035
144,-0.037037037037037035
145,-0.037037037037037035
146,-0.037037037037037035
147,-0.037037037037037035
148,-0.037037037037037035
149,-0.037037037037037035
150,-0.037037037037037035
151,-0.037037037037037035
152,0.018588734174074084
153,-0.037037037037037035
154,-0.037037037037037035
155,-0.037037037037037035
156,-0.037037037037037035
157,-0.037037037037037035
158,-0.037037037037037035
159,-0.037037037037037035
160,-0.037037037037037035
161,-0.037037037037037035
162,-0.037037037037037035
163,0.013880680274074075
164,-0.037037037037037035
165,-0.037037037037037035
166,-0.037037037037037035
167,-0.037037037037037035
168,-0.037037037037037035
169,-0.037037037037037035
170,-0.037037037037037035
171,-0.037037037037037035
172,-0.037037037037037035
173,-0.037037037037037035
174,0.014927578237037026
175,-0.037037037037037035
176,-0.037037037037037035
177,-0.037037037037037035
178,-0.037037037037037035
179,-0.037037037037037035
180,-0.037037037037037035
181,-0.037037037037037035
182,-0.037037037037037035
183,-0.037037037037037035
184,-0.037037037037037035
185,0.021217604744074053
186,-0.037037037037037035
187,-0.037037037037037035
188,-0.037037037037037035
189,-0.037037037037037035
190,-0.037037037037037035
191,-0.037037037037037035
192,-0.037037037037037035
193,-0.037037037037037035
194,-0.037037037037037035
195,-0.037037037037037035
196,0.014684692537037053
197,-0.037037037037037035
198,-0.037037037037037035
199,-0.037037037037037035
200,-0.037037037037037035
201,-0.037037037037037035
202,-0.037037037037037035
203,-0.037037037037037035
204,-0.037037037037037035
205,-0.037037037037037035
206,-0.037037037037037035
207,0.016323081337037026
208,-0.037037037037037035
209,-0.037037037037037035
210,-0.037037037037037035
211,-0.037037037037037035
212,0.03
213,0.03
214,-0.037037037037037035
215,-0.037037037037037035
216,-0.037037037037037035
217,-0.037037037037037035
218,0.01752196413703702
219,-0.037037037037037035
220,-0.037037037037037035
221,-0.037037037037037035
222,-0.037037037037037035
223,-0.037037037037037035
224,0.03
225,-0.037037037037037035
226,0.03
227,0.02111111111111111
228,0.03
229,0.03
230,0.03
231,0.0226077317037037
232,-0.037037037037037035
233,-0.037037037037037035
234,-0.037037037037037035
235,-0.037037037037037035
236,-0.037037037037037035
237,0.03
238,-0.037037037037037035
239,0.03
240,0.03
241,-0.037037037037037035
242,-0.037037037037037035
243,0.03
244,-0.037037037037037035
245,0.03
246,0.0
247,0.0
248,0.03
249,0.0
250,0.03
251,0.03
252,0.03
253,-0.037037037037037035
254,-0.037037037037037035
255,-0.037037037037037035
256,-0.037037037037037035
257,-0.037037037037037035
258,-0.037037037037037035
259,-0.037037037037037035
260,-0.037037037037037035
261,-0.037037037037037035
262,-0.037037037037037035
263,-0.037037037037037035
264,-0.037037037037037035
265,-0.037037037037037035
266,0.021870963037036978
267,-0.037037037037037035
268,-0.037037037037037035
269,-0.037037037037037035
270,-0.037037037037037035
271,-0.037037037037037035
272,-0.037037037037037035
273,0.017802936937037023
274,-0.037037037037037035
275,-0.037037037037037035
276,-0.037037037037037035
277,-0.037037037037037035
278,-0.037037037037037035
279,-0.037037037037037035
280,-0.037037037037037035
281,-0.037037037037037035
282,-0.037037037037037035
283,-0.037037037037037035
284,0.014219883937037048
285,-0.037037037037037035
286,-0.037037037037037035
287,-0.037037037037037035
288,-0.037037037037037035
289,-0.037037037037037035
290,0.017934345148148095
291,-0.037037037037037035
292,-0.037037037037037035
293,-0.037037037037037035
294,0.015763203037037016
295,0.017613822267946944
296,0.03
297,-0.037037037037037035
298,0.03
299,-0.037037037037037035
300,0.03
301,0.02363987037037038
302,-0.037037037037037035
303,-0.037037037037037035
304,0.027586503037037052
305,0.03
306,0.03
307,0.03
308,-0.037037037037037035
309,-0.037037037037037035
310,-0.037037037037037035
311,-0.037037037037037035
312,-0.037037037037037035
313,-0.037037037037037035
314,-0.037037037037037035
315,-0.037037037037037035
316,-0.037037037037037035
317,0.017059608037037044
318,-0.037037037037037035
319,-0.037037037037037035
320,-0.037037037037037035
321,-0.037037037037037035
322,-0.037037037037037035
323,0.017150688111111118
324,-0.037037037037037035
325,-0.037037037037037035
326,-0.037037037037037035
327,-0.037037037037037035
328,0.019273828537037047
329,-0.037037037037037035
330,-0.037037037037037035
331,-0.037037037037037035
332,-0.037037037037037035
333,0.015830244074074185
334,0.021022922313671782
335,0.015211291745273775
336,-0.037037037037037035
337,-0.037037037037037035
338,-0.037037037037037035
339,0.01993970253703703
340,-0.037037037037037035
341,-0.037037037037037035
342,-0.037037037037037035
343,-0.037037037037037035
344,-0.037037037037037035
345,0.020364948148148265
346,-0.037037037037037035
347,-0.037037037037037035
348,-0.037037037037037035
349,-0.037037037037037035
350,0.01888094973703705
351,-0.037037037037037035
352,-0.037037037037037035
353,-0.037037037037037035
354,-0.037037037037037035
355,-0.037037037037037035
356,0.016604649111111147
357,0.02079407791495194
358,-0.037037037037037035
359,-0.037037037037037035
360,-0.037037037037037035
361,0.013426413337037035
362,-0.037037037037037035
363,-0.037037037037037035
364,-0.037037037037037035
365,-0.037037037037037035
366,0.017264439074074128
367,0.019693066758116218
368,0.01962465031866195
369,-0.037037037037037035
370,-0.037037037037037035
371,-0.037037037037037035
372,0.014198025674074077
373,-0.037037037037037035
374,-0.037037037037037035
375,-0.037037037037037035
376,-0.037037037037037035
377,0.017187858074074108
