,0
0,-0.07407407407407407
1,-0.07407407407407407
2,-0.07407407407407407
3,-0.07407407407407407
4,-0.07407407407407407
5,-0.07407407407407407
6,-0.07407407407407407
7,-0.07407407407407407
8,-0.07407407407407407
9,-0.07407407407407407
10,-0.07407407407407407
11,-0.07407407407407407
12,-0.07407407407407407
13,-0.07407407407407407
14,-0.07407407407407407
15,-0.07407407407407407
16,-0.07407407407407407
17,-0.07407407407407407
18,-0.07407407407407407
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,-0.05741964000000006
30,-0.059019548400000066
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,6.938893903907228e-18
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,-0.06139880722222227
79,0.0
80,-0.05564768085000012
81,-0.054849017488500074
82,-0.06553054416568506
83,-0.06699995077420484
84,-0.05843777012710594
85,0.0
86,0.0
87,0.0
88,-0.06415693780295585
89,-0.06108888962039427
90,0.0
91,0.0
92,-0.05801071770363053
93,-0.06401016533994072
94,-0.062055943925351936
95,0.0
96,-0.05862090557953509
97,0.0
98,-0.05685407956942343
99,-0.056785834451232975
100,-0.056740275905498766
101,0.0
102,0.0
103,0.0
104,0.0
105,-0.0710892072612317
106,-0.06227764788159773
107,-0.05433382178409413
108,0.0
109,-0.05469661674511625
110,-0.057546724563544205
111,-0.05770651689647077
112,0.0
113,0.0
114,-0.06327474768614147
115,-0.07256346562577459
116,-0.07407407407407407
117,-0.06906592708280332
118,-0.06970046793707067
119,0.0
120,-0.06203594982902724
121,-0.060712825361512096
122,-0.0571971985428249
123,0.0
124,0.0
125,-0.05442607681968836
126,-0.06245520222394757
127,-0.06389543880139754
128,0.0
129,-0.06047521642913202
130,0.0
131,0.0
132,0.0
133,-0.07407407407407407
134,-0.06151168880018955
135,0.0
136,-0.056757960000000024
137,0.0
138,0.0
139,6.938893903907228e-18
140,-0.07407407407407407
141,0.0
142,0.0
143,-0.06287799765555557
